"logFC" "t" "P.Value" "adj.P.Val" "B"
"Dusp13" 0.271917543326698 1.61823245573577 0.111877241390807 0.230020299699987 -4.93978914674688
"Shisa6" -0.584293647382181 -1.78497163740238 0.0803066506768531 0.178783898600121 -4.94061623613524
"Lig4" -0.144892187392134 -2.16758822785464 0.0349566407294531 0.0933638728564369 -4.94070099389449
"Hspa14" -0.121782346944746 -2.1919101371863 0.0330495068965386 0.0894521314628516 -4.94143238422312
"Pno1" -0.149050070505389 -2.17248829728734 0.0345648077471412 0.0924410341507448 -4.94171651319762
"Caln1" -0.295054697739082 -2.20774206357064 0.0318579337233927 0.08672678889002 -4.94180968683539
"Sh2d1a" -0.45511028530764 -1.6131018352124 0.112989866702308 0.231830294406932 -4.94265593278586
"Glb1l2" -0.618198248297805 -1.59229054519081 0.117595415478599 0.238638764483209 -4.94286226107445
"Tfr2" -0.501976790505978 -1.66404606797057 0.102332054573695 0.214707736103973 -4.94294743309009
"Gdf7" -0.542843334394012 -1.61121821541472 0.113400595491978 0.232493787316908 -4.94336582700033
"Morc1" 0.658266571619501 1.60529263212059 0.114700591584434 0.234375689593418 -4.94345571082262
"Ippk" -0.124314895472613 -2.08638482458505 0.0420421697507836 0.108250791478598 -4.94438167396738
"Mdm2" -0.12710072765745 -2.22078049391365 0.0309052615355104 0.0846093127825416 -4.944404931642
"Krt4" -0.241753569685583 -1.61379906217769 0.112838140868636 0.231578495248844 -4.9461297653118
"Pigv" -0.16682308049557 -1.9376309784535 0.0583020424601048 0.13966776418323 -4.94696098750533
"Mir935" -0.371527152774727 -1.78948126130716 0.0795685971861765 0.177536807107175 -4.9473561805456
"Fam212a" -0.256999474451984 -1.68333539160425 0.0985179018043173 0.208706868388584 -4.94865292399039
"Gfi1b" 0.473110422258295 1.60659862190519 0.114413041443738 0.233968735922021 -4.94891561702226
"Gfi1" 0.25515097854548 1.61253174464287 0.113114048993744 0.232025465431099 -4.9496046859657
"Flt3" 0.225500769013235 1.93161492259557 0.0590599432732545 0.141060160653695 -4.95119029104809
"RGD1305178" -0.134977566152406 -2.18331398598448 0.0337128074881507 0.0907551960179161 -4.95172626438043
"Tubb2b" -0.198057666472742 -2.25476994201938 0.0285392144039697 0.0794590244861627 -4.95202431051707
"Nudt14" -0.193679122956103 -2.07574396633286 0.0430577913062137 0.110438462796165 -4.95243435715004
"Mst1" 0.542418514145228 1.60430044407873 0.114919440796677 0.234703740898085 -4.95264497873353
"Pld3" -0.0965509655368018 -2.25804040186706 0.0283202538728214 0.078967371066018 -4.95277247116262
"Hepacam2" 0.688843513079128 1.61172907202747 0.11328908216903 0.232294986281104 -4.95377820478535
"Inhba" 0.49878345105366 1.64035690963727 0.107180903084091 0.222310928867365 -4.95564132699658
"Mob3c" -0.273902336288988 -1.61070503429595 0.113512705881483 0.232663894265359 -4.95637357502889
"Calhm2" -0.40336362660452 -1.88506871853641 0.0652133557233983 0.152183556561004 -4.95695848658606
"Ptp4a1" -0.165866143036633 -2.16394143135684 0.0352507861167248 0.0940551050121935 -4.95724136145329
"LOC500034" -0.153791457306928 -2.11558467834336 0.0393617367697644 0.102740695403133 -4.95726108252313
"Mir450a" 0.242761688843124 1.60737808812658 0.114241698839404 0.233723544842463 -4.95753707783111
"Dhx57" -0.12827669097944 -2.24330866924125 0.0293184575108037 0.0812330739191172 -4.95905073731501
"Ces2a" -0.211374890446254 -1.6056978896341 0.11461130020899 0.234254172921715 -4.95948886247936
"Hcn1" 0.172820279666613 2.21268696054543 0.0314936166304861 0.0859694981149114 -4.96169326823596
"Sag" -0.433808483756702 -1.59642770229116 0.116667966438388 0.237182782438525 -4.96175516393782
"Oscp1" -0.191075133289829 -2.15183203067083 0.0362431765572648 0.0962526669620758 -4.96236663885881
"Syt9" 0.39795054793267 1.68450190995828 0.0982910409992452 0.208336824225769 -4.96287178441713
"Mir431" -0.517269239455462 -1.59336384683434 0.117354236923248 0.238282991263235 -4.96344697042717
"Cd55" -0.337533960016628 -1.91745254162268 0.0608774340902546 0.144513462730475 -4.96360953601056
"RGD1563159" 0.672692932580538 1.58225108210398 0.119870805589886 0.242244608259288 -4.96403538523883
"Kctd7" -0.133464825586034 -2.08845676495999 0.0418468592796693 0.107881503686961 -4.9641697490383
"Defb25" 0.324056451433535 1.60145752269323 0.11554838470594 0.23556646947136 -4.96439933834175
"Rcor2" -0.426551200445073 -1.61489219113123 0.112600594497984 0.231180109737504 -4.96458996667971
"Aknad1" 0.52441517410882 1.58711702132027 0.118763568873487 0.24043299078863 -4.96528171940616
"Sqstm1" -0.121928389031447 -2.25378864487296 0.0286052054955339 0.0795951431535426 -4.96529587868135
"Dsc3" -0.272945725235604 -1.60185002374143 0.115461385573919 0.235479293260526 -4.96540614756413
"Prr22" -0.355448181211565 -1.6788455172935 0.0993951003961602 0.210147008900607 -4.96567182467407
"Scgb3a2" -0.367659258945068 -1.59761479702187 0.116402944271235 0.236764567197472 -4.96598573551018
"Hist1h1t" 0.646023549803399 1.58453118610118 0.119350938954154 0.241346732196895 -4.96626896816574
"Samsn1" 0.633943918112206 1.57647629196184 0.121195639664281 0.244427023212793 -4.96639716661611
"Ppp1r1c" 0.68325148148282 1.58132110850767 0.12008336457496 0.242612759222866 -4.96804966678231
"Lpar4" 0.343061972187354 1.82837635286428 0.0734357596010332 0.166481494189225 -4.96846888552788
"Dpy19l3" 0.254717347530885 2.23184035549645 0.0301169926203022 0.0829060946653345 -4.96934508259357
"RGD1565819" -0.418558817980871 -1.88853822363939 0.0647366009886387 0.151225684784607 -4.96982408021213
"Cxcl10" 0.637157380369819 1.57750903969638 0.120957847359458 0.244039907073048 -4.970014670788
"Rho" 0.581635313640697 1.58596670842432 0.119024572527868 0.240808741758206 -4.97060721363874
"Slc25a15" -0.185006610334697 -1.90009523011987 0.0631698334492471 0.148696796926743 -4.97069365628739
"Slc1a2" 0.354568486436479 2.23800226375606 0.0296855791196294 0.0820437890206579 -4.97161434879232
"Cd274" -0.490662402077579 -1.5646745516583 0.123939843676497 0.248424170160661 -4.97186081531452
"Fbxl19" 0.129138228078945 2.23586264094009 0.0298347562047163 0.0823566080808848 -4.9737903886293
"Lilrb3l" -0.422235304052126 -1.65285466677509 0.104599910637234 0.218290116697072 -4.97420081250611
"Fam227b" -0.374972610357886 -1.57571119877024 0.121372046738999 0.244661776025034 -4.9749816385263
"Col5a3" 0.248664766601072 2.20490828989482 0.0320683861843715 0.0872105005071916 -4.97548289751322
"Tdrd6" -0.475900612421048 -1.59778533839374 0.11636491049289 0.23671735740904 -4.97556824437878
"Tmf1" 0.132641445059148 2.23926801872655 0.0295976404959727 0.0818432417454871 -4.97557383068406
"Dnaja3" -0.105311037812549 -2.22580530726741 0.0305448942836696 0.0838239245258497 -4.97593723872397
"Smagp" 0.459738956626099 1.58679710722382 0.11883611029429 0.240518865055706 -4.97637337008136
"Pigs" 0.101610215366976 2.21750405887429 0.0311422593713112 0.0851267956009019 -4.97728947565471
"Cnga1" 0.43795340673189 1.57901389393819 0.120612024858705 0.243557590410806 -4.97729857455385
"Hrasls5" -0.504695407161661 -1.56516883300163 0.123823916890023 0.248316479821271 -4.97731617358091
"Xpnpep2" 0.657487204143475 1.56939580985659 0.122836095079266 0.246924673001107 -4.97753326608424
"Lsm3" -0.255567952466914 -2.10000319532411 0.0407728646836926 0.105595503751847 -4.97791835489785
"Ccdc114" 0.587627066587251 1.56635277367118 0.123546594577577 0.247916005128088 -4.97799848583409
"Rars" -0.139007797837714 -2.22046352579795 0.0309281192473668 0.0846573768017142 -4.97812217402441
"Alox5ap" 0.486640850458482 1.6248684375029 0.110451384770975 0.227830614635847 -4.97837259016382
"Ccdc116" -0.426489972107797 -1.65146677441417 0.104884000671098 0.218825791313923 -4.97895059393124
"Lypd8" 0.250640862108506 1.59053957330328 0.117989731235765 0.239108885546185 -4.97934724227149
"Tmem25" -0.138806922138348 -2.10981046100905 0.0398796163083651 0.103753273513894 -4.98122987057427
"Klf11" -0.19773759034666 -2.04748863118209 0.045858907668351 0.11592858897513 -4.98132281531861
"RT1-Cl" -0.522445974819473 -1.57199986946433 0.122230703177822 0.246048417880579 -4.98196134103049
"Fas" 0.473104668890612 1.57348459860018 0.121886609844981 0.245448584188461 -4.98312756373543
"Dapl1" 0.2106085490789 1.58949777233421 0.11822484949196 0.239524565026277 -4.98316172815735
"Ces1e" -0.432513552368566 -1.57874169538742 0.120674518234853 0.243622172148214 -4.9835749512056
"Ushbp1" 0.241860257918216 1.89605938193289 0.0637132606709918 0.149593594755956 -4.98378347871135
"RGD1566134" -0.227513996424482 -1.58809130807062 0.118542866869998 0.240047050601952 -4.9844831308106
"Klhl5" 0.111411434529389 2.2353855587335 0.0298681093229662 0.082419878655339 -4.98469846604355
"Vom2r53" -0.523065259397531 -1.56710815552252 0.123369917575873 0.247632422862659 -4.98521892449652
"RGD1309534" 0.153138062753831 2.04196857881753 0.0464242370218445 0.117061209695537 -4.98592791945011
"Rbm4b" -0.149597956578225 -2.07801089501791 0.0428396503238991 0.110038020914001 -4.98596245167048
"Rab1b" -0.134209533926733 -2.17857979113366 0.0340830944469974 0.0915359796878745 -4.98629197112102
"LOC690918" 0.506083412292389 1.60467987933381 0.11483570796143 0.234562729654142 -4.98671525454501
"Ap1s3" 0.388232555016706 1.77154127774138 0.0825386944193541 0.182632729829938 -4.98819148129476
"Glp1r" 0.487980607751842 1.5797153248034 0.120451105362747 0.243299813403217 -4.98957537184895
"Atp1b2" 0.499990131981419 2.19878303435731 0.03252748102276 0.0883045121780654 -4.98958129013204
"Mir7a-2" -0.492902804027829 -1.56547029744369 0.123753255419794 0.248237122949213 -4.98999619344936
"Obp3" -0.227513996424482 -1.58407771951438 0.119454184705835 0.241494350622545 -4.99039709624506
"Mir9-2" -0.306142309026847 -1.64729700545461 0.105741314764062 0.220120148931417 -4.9918663676672
"Ehd4" 0.150657057318498 2.13645696390467 0.0375384776622578 0.0989194636614844 -4.99214699581844
"Il6r" -0.186150564852095 -1.96887030707167 0.0544990120485318 0.13310220501462 -4.9921902581106
"Emilin3" -0.512781542343431 -1.59386326468003 0.117242150582796 0.238139028411024 -4.99235540134924
"Flii" 0.107101813744944 2.2293058211821 0.0302960476849902 0.083341530660053 -4.99455160812973
"Crcp" -0.195076660615206 -2.17724220660367 0.0341883608417698 0.0917193656000349 -4.9948295348558
"Lrrc4c" -0.178249110011815 -2.22589986374136 0.0305381487066592 0.083819817239024 -4.99493976943628
"Pitpnb" 0.082044675946759 2.22695375708829 0.0304630540197079 0.0836856200998994 -4.99512350000003
"Wdr34" -0.164127541870472 -2.08480784355707 0.0421913551419845 0.108582393273546 -4.99564114920693
"Zfp566" -0.371712455625608 -1.55628350116819 0.125921189411669 0.251348653138312 -4.9962768195302
"Rapgef2" -0.103676750154696 -2.23586106733176 0.0298348661624346 0.0823566080808848 -4.99661871220814
"Rab4b" -0.13621866480836 -2.17044992289142 0.0347273340864733 0.0928135226823249 -4.99690701767439
"Bhlhe40" 0.24052910781299 2.09170158272068 0.041542577456286 0.10720466875729 -4.99717944917826
"Armc8" -0.115680379056523 -2.22157050462716 0.0308483560147778 0.0845114766169131 -4.9974118812798
"Polk" -0.189328257471594 -1.94377130105524 0.0575370838446961 0.13822923001594 -4.99782010550227
"Gadd45gip1" -0.191057825682501 -2.19809049522524 0.0325797507506216 0.0883604007704954 -4.99796802861493
"Man2b2" 0.168108639566937 2.15393531213691 0.0360690676904769 0.0959338677463734 -4.99813703983403
"Fermt1" -0.526817893401413 -1.61663535140618 0.112222630911687 0.230581985721658 -4.99899732178255
"Atxn3" -0.169750413957626 -2.11744024676282 0.0391965672715935 0.102460301646763 -4.99932581547294
"Ccrn4l" -0.116166470055902 -2.17780958903715 0.0341436735819639 0.0916216305545926 -4.99942109960515
"Slc17a6" 0.408500304188329 2.14803599105745 0.0365592794585263 0.0969066669777138 -4.99945030923667
"Smcr8" -0.109736912765576 -2.20318667903139 0.0321968414436888 0.0874853430345868 -5.00051781902644
"Plekhb2" -0.102635133205909 -2.23551575990339 0.0298590036028878 0.0824089921421562 -5.00075935721922
"Zbtb25" -0.228217368101338 -1.9946182766325 0.0515266427146317 0.127038591556269 -5.00164138484361
"Ahrr" -0.50062575012182 -1.54795060528324 0.127913875697786 0.254251516183464 -5.00329458980331
"Gnl3" -0.195591792190289 -2.18160947671654 0.0338457161586135 0.0910055971269405 -5.00332668945317
"Srd5a2" -0.5970287923388 -1.56074747530925 0.124863987365156 0.249868798776213 -5.00423669238977
"Sppl2a" 0.179059052025914 2.14056824161692 0.0371881999455842 0.0982233484834659 -5.00472279579404
"Cpped1" 0.148513495165382 1.83504871805612 0.072424748656587 0.164844756456248 -5.00516235275478
"Pcdh9" -0.201216597359352 -2.23306192808626 0.0300310282389543 0.0827693286068107 -5.00564974636004
"Lipn" 0.254560439909777 1.57448251569826 0.121655776252781 0.24507645906152 -5.00565157004798
"Lrrc3" -0.226807566869029 -1.7677699474665 0.0831747031524569 0.183658301250219 -5.00588963006112
"RGD1310769" -0.18555132709092 -2.14326219087919 0.0369602347596755 0.0977505778200163 -5.00604316751913
"Mln" 0.135914541390597 1.57516797828821 0.12149742229213 0.244881021908749 -5.0062614526065
"Slc13a1" 0.431721486857117 1.57177492285862 0.122282903817946 0.246091454451012 -5.00626529032349
"Bicd2" 0.117203112228047 2.22189324963485 0.0308251349332117 0.084462350677498 -5.00663442114434
"RGD1306063" -0.196347052786224 -2.1345396627744 0.037702816664751 0.09922434088062 -5.00776612261269
"Onecut1" 0.663374769907577 1.56726480397592 0.123333304364933 0.247612463842546 -5.00868209361218
"Cpa4" -0.513310963723891 -1.54813024433477 0.127870652871333 0.254207930042284 -5.0088005361909
"Ubald1" -0.701223129342216 -1.55063932433797 0.127268166957307 0.25334646698345 -5.00970785692364
"Acrbp" -0.282305260517632 -1.64482301320645 0.106252673957853 0.220844585504744 -5.01125978211702
"Pfkp" -0.177945671408914 -2.2307673698246 0.0301926802672454 0.0831001225762912 -5.01184202566887
"Lalba" 0.126167747934039 1.57056277266833 0.122564501832908 0.246502837502483 -5.01307978862671
"Olr1386" 0.47457488342943 1.5915644513638 0.117758801051587 0.238777400634496 -5.01337104120841
"Sgpp2" 0.384188729913095 1.75192657796145 0.0858914128406064 0.187981864615219 -5.01373358814216
"Htra4" 1.19571592046535 1.93531536580576 0.0585927718001263 0.14017497720992 -5.01446514696161
"Pik3cd" -0.217074532797689 -2.17166272808119 0.0346305523064108 0.092585851294337 -5.01578918127413
"Fam204a" -0.191766172071017 -2.05469133128584 0.045130240586542 0.114576281705324 -5.01593833875916
"LOC691909" -0.409229198909636 -1.7129861791066 0.0928836013674422 0.199416271879092 -5.01599242848408
"Tex21" -0.716448395919463 -1.54947189103468 0.127548210060612 0.25367498526928 -5.01611730905267
"rnf141" -0.118003687588464 -2.19139091973415 0.0330892421192516 0.0895293302952098 -5.01778203450377
"Cyb561d1" -0.331384714289795 -1.69716987595028 0.0958549845544602 0.204312366304081 -5.01783188782977
"Meox1" 0.415374100587537 1.55925250186374 0.125217244880494 0.250450173283643 -5.01951865536109
"Acox3" -0.124242905642393 -2.14986360850484 0.0364067897658091 0.0965836214174135 -5.02060707502402
"Trim69" 0.45237107733342 1.55639477032979 0.125894750546333 0.251333075568745 -5.02092790671711
"RT1-CE3" 0.569009535602057 1.5311473149248 0.132008906540897 0.260317390534896 -5.02100493641363
"Epo" -0.154594058949513 -1.56468102535411 0.123938324797927 0.248424170160661 -5.02107689203746
"Vsx2" -0.408535697701858 -1.52865874904308 0.132624180670432 0.260982814679744 -5.02138361519569
"Nr0b2" 0.498759284034385 1.55622945490412 0.125934033049009 0.251348653138312 -5.0224632169089
"Smyd4" -0.134171470394877 -2.06895976227237 0.0437164052676675 0.111786593389813 -5.02403392671619
"Zfp867" -0.207230270563911 -2.01376825006206 0.0494075535302427 0.122952972155906 -5.02410301657122
"Ccnj" -0.529610540200052 -1.5385606839526 0.130189515951973 0.257620369298272 -5.02545602523648
"LOC501110" 0.258384738513996 1.93433982453795 0.0587156235425832 0.140434351416625 -5.02562329998033
"Ankrd40" 0.158654850636152 2.18697295948011 0.0334290516620652 0.0901889721222366 -5.0258207073158
"Espl1" -0.266696128993734 -1.63440706891552 0.108427778462153 0.22448894000546 -5.02586333162763
"Tmem40" 0.436533329468946 1.55352218023242 0.126578740130826 0.25231334563549 -5.02631338927394
"Bpifb1" -0.630290739226332 -1.54278737963332 0.129161205094949 0.256156890730407 -5.02661172790465
"Chrna7" 0.214145185605929 2.04098918972828 0.0465251686478841 0.117223164742515 -5.02665156233815
"Gpn1" -0.106649375020392 -2.18010197828063 0.0339636472664024 0.0912612288738315 -5.02721281041944
"Inpp5j" -0.33743882727529 -2.11679008465858 0.0392543709585736 0.102594607174707 -5.02747116062143
"Lrit1" -0.285511015247077 -1.55960414161974 0.125134081421844 0.250346548011203 -5.02759144652738
"LOC100359649" -0.256066696039451 -1.55855590251456 0.125382122952675 0.250654421538871 -5.02830914472579
"Musk" -0.520686760496108 -1.52892265529155 0.13255882413671 0.260918508891794 -5.02870506904057
"Gamt" -0.185569075521591 -2.12582453336957 0.0384577933255043 0.10094222577498 -5.02968029341247
"Jph2" 0.506305911289805 1.52554815259459 0.133396460034379 0.262018212827675 -5.03014382425482
"Dgkb" 0.286920948859553 2.17483157500921 0.034378797658171 0.0920759747706986 -5.03078804465983
"Bin2" -0.21503216553816 -1.91293016937047 0.0614677648706645 0.145570033697114 -5.03091358894446
"Col7a1" 0.267625113294858 1.89393714993092 0.064000611592909 0.149989105742173 -5.03328960601753
"Acads" 0.189717748869286 2.0052741648845 0.0503380150072941 0.124783856613322 -5.03407851962364
"Psmg4" -0.251586132245272 -2.03842330492557 0.046790500261989 0.11774306629116 -5.03521497786525
"Bmp3" 0.503346306196599 2.14704651285269 0.0366420715366276 0.0970859864556837 -5.03523937787135
